house_name,house_location,house_status,house_price,price_unit
桃园世纪,[ 鼓楼 鼓楼滨江 ] 东至姜家园，南至察哈尔路，西至热河南...,在售,45028,元/㎡起
和昌仙林国际,[ 南京周边 句容 ] 仙林大道2号,在售,13000,元/㎡
茅山半岛,[ 南京周边 句容 ] 茅山大道15公里处茅山湖东侧,在售,250,万元/套起
中电颐和府邸,[ 栖霞 迈皋桥 ] 华电路99号,在售,20000,元/㎡
绿都山与墅,[ 江宁 汤山 ] 阳明路99号,待售,21557,元/m²
金鼎湾如院,[ 鼓楼 水佐岗 ] 中山北路279号,待售,40264,元/m²
濠锋星钻,[ 南京周边 句容 ] 仙林东路15号,在售,15000,元/㎡
升龙天汇,[ 建邺 河西南部 ] 新梗街,待售,33667,元/m²
东骏悦府,[ 六合 龙池 ] 莉湖西路31号,在售,10000,元/㎡起
苏宁紫金嘉悦,[ 玄武 徐庄软件园 ] 玄武大道，近徐庄路,待售,31210,元/m²
藏珑谷山庄,[ 溧水 溧水 ] 乌夏路88号,在售,13800,元/㎡
鸿信云深处,[ 江宁 上坊 ] 神凤路1169号,在售,30000,元/㎡
大吉公元,[ 浦口 老山珍珠泉 ] 火炬西路,在售,800,万元/套起
康利华府,[ 溧水 溧水 ] 志远路68号（致远路以西，陈沛桥以东）,待售,11449,元/m²
御澜府,"[ 浦口 桥北 ] 东大路,近泰西路",在售,25523,元/㎡
通宇林语山墅,[ 浦口 江浦街道 ] 七里路,待售,23203,元/m²
华新城璟园,[ 建邺 河西中部 ] 楠溪江西街,待售,39060,元/m²
森湖溪谷,[ 溧水 溧水 ] 蒲杜线,待售,11449,元/m²
荣耀府,[ 六合 金牛湖 ] 六合区金牛湖街道茉莉花路77号,在售,9499,元/㎡起
玄武湖金茂广场,[ 鼓楼 湖南路 ] 中央路201-211号,待售,36500,元/m²
钟山颐府,价格,待售,42791,元/m²
葛洲坝南京中国府,[ 建邺 河西中部 ] 友谊街与邺城路交汇处,待售,39060,元/m²
雅居乐长乐渡,[ 秦淮 长乐路 ] 剪子巷18号,在售,4000,万元/套起
恒建金陵美域,[ 江宁 湖熟 ] 灵顺北路211号,在售,13520,元/㎡起
南京涵碧楼,[ 建邺 河西中部 ] 扬子江大道,在售,39000,元/㎡
紫金华府,[ 玄武 孝陵卫 ] 顾家营路77号,在售,1000,万元/套起
江岸景城,[ 浦口 桥林新城 ] 故居路8号,在售,15000,元/㎡
四季金辉,[ 南京周边 句容 ] 仙林大道与和平路交汇处 地铁2号线经天...,待售,14865,元/m²
瑞安翠湖山,[ 江宁 谷里 ] 牛首大道121号,在售,456,万元/套起
彩虹城,"[ 南京周边 句容 ] 鸿堰北路,近牡丹西路",在售,14000,元/㎡
通宇林景象山墅院,[ 浦口 江浦街道 ] 象山路18号,在售,38000,元/㎡
凤凰小镇,[ 溧水 溧水 ] 溧水洪蓝镇天生桥路218号(沪宁高高速出...,待售,11449,元/m²
梁台煦府,[ 江宁 湖熟 ] 润湖大道398号,在售,11062,元/㎡起
美林墅,[ 玄武 徐庄软件园 ] 玄武大道88号,待售,27853,元/m²
骏景华庭,[ 江宁 九龙湖 ] 秣陵街道铺岗街28号（万科金域蓝湾南侧...,待售,26050,元/m²
明发桃源香颂,"[ 南京周边 滁州 ] 港口路,近内环南路",在售,6000,元/㎡
复地御钟山,[ 栖霞 马群 ] 马群街2号,待售,38750,元/m²
钟山国际高尔夫,[ 玄武 钟山景区 ] 环陵路7号 （紫金山东麓）,待售,31267,元/m²
长江会,[ 秦淮 新街口 ] 长江路与洪武北路交界处（长江文化艺术...,待售,43609,元/m²
伴山香槟园,[ 江宁 大学城 ] 格致路9号（诚信大道与弘景大道交汇处...,待售,21100,元/m²
恒辉假日广场,[ 浦口 顶山街道 ] 珍珠南路1号,在售,23000,元/㎡起
金山府,[ 溧水 溧水 ] 金山路95号,待售,11449,元/m²
溧都桂苑,[ 溧水 溧水 ] 洪蓝镇金牛北路666号,待售,11449,元/m²
君悦花园,[ 六合 葛塘 ] 大厂浦六路与葛关路交汇处,待售,15858,元/m²
福源名居,[ 高淳 高淳 ] 濑渚路2号,在售,800,万元/套起
瑞景叶泊蓝山,[ 江宁 谷里 ] 丹阳大道111号,在售,700,万元/套起
垠领城市街区,[ 高淳 高淳 ] 振兴路180号,在售,6277,元/㎡起
福基九龙新城,[ 六合 大厂 ] 大厂凤滨路18号（九龙公园对面）,待售,19876,元/m²
绿地华侨城海珀滨江,[ 建邺 河西南部 ] 龙王大街与邺城路交汇处,待售,33667,元/m²
翠屏水晶广场,[ 栖霞 开发区 ] 新港大道88号,在售,15000,元/㎡起
绿城深蓝,[ 江宁 岔路口 ] 宏运大道1468号,待售,27140,元/m²
长江峰景,[ 鼓楼 鼓楼滨江 ] 中山北路645号,在售,41500,元/㎡
金陵雅颂居,[ 秦淮 大光路 ] 大光路67号,在售,47000,元/㎡
石林中心城,[ 六合 龙池 ] 宁六路与龙池路交汇处,待售,12290,元/m²
牧龙原墅,[ 江宁 横溪 ] 龙铜公路,在售,1100,万元/套起
观山悦,[ 浦口 顶山街道 ] 浦珠中路,在售,25048,元/㎡起
金牛湖度假中心,[ 六合 金牛湖 ] 金牛湖社区88号,在售,17000,元/㎡起
帝景天誉,[ 江宁 九龙湖 ] 双龙大道3000号,待售,26050,元/m²
同城世家,[ 南京周边 句容 ] 仙林东路8号,在售,15000,元/㎡
嘉恒有山,[ 六合 金牛湖 ] 纬一路,在售,10978,元/㎡
证大九间堂,[ 江宁 将军大道 ] 康厚路10号,在售,2200,万元/套起
麒麟山庄,[ 江宁 汤山 ] 汤山街道麒东路588号（麒东路与轿子山...,待售,21557,元/m²
雍福龙庭,[ 江宁 九龙湖 ] 将军大道129号,在售,23100,元/㎡
世纪天城,[ 溧水 溧水 ] 溧水区团山路1号,待售,11449,元/m²
福晟庭院,[ 溧水 溧水 ] 金牛北路369号（无想山森林公园西麓）,待售,11449,元/m²
湖滨一品苑,[ 高淳 高淳 ] 淳南路117号,在售,20000,元/㎡
碧桂园仙林东郡,"[ 南京周边 句容 ] 楠山路,近铜龙省道",待售,14888,元/m²
中海云麓公馆,[ 江宁 禄口 ] 信诚大道以南、金德路以东地块,待售,14900,元/m²
首创立方,[ 建邺 河西南部 ] 双莲路,在售,25000,元/㎡
南京星世界中心,[ 溧水 溧水 ] 宝塔路99号,在售,13500,元/㎡
喜之郎丽湖湾,[ 溧水 溧水 ] 开发区群力大道28号,待售,11449,元/m²
碧桂园湖光山色,[ 江宁 谷里 ] 悦湖路16号,在售,29400,元/㎡
苏宁名都花园,[ 栖霞 晓庄 ] 和燕路396号,在售,17500,元/㎡
创客,[ 鼓楼 三牌楼 ] 福建路，近广东路,在售,18000,元/㎡
三金中粮祥云,[ 溧水 溧水 ] 东至薛李东路；西至钟灵北路；南至天生...,待售,11449,元/m²
金奥诺阁雅社区,[ 建邺 河西中部 ] 楠溪江东街85号,待售,35930,元/m²
福中智慧城,[ 浦口 江浦街道 ] 浦口新城望江路,待售,22603,元/m²
望景名府,价格,待售,11449,元/m²
南京滨江总部基地商务区,[ 鼓楼 鼓楼滨江 ] 下燕路与宝塔桥东街交汇处,在售,16200,元/㎡
Free自由度,[ 江宁 禄口 ] 江宁天禄大道139号,在售,9500,元/㎡
百家汇科技社区,[ 玄武 徐庄软件园 ] 玄武玄武大道699-18号,在售,12000,元/㎡
紫晶未来城荣寓,[ 六合 雄州 ] 棠城广场东侧（欢乐港对面）,待售,14262,元/m²
南京越洋国际商务中心,[ 鼓楼 江东 ] 鼓楼清江南路（苏宁睿城旁）,在售,22000,元/㎡
南京金奥国际商务中心,[ 建邺 河西中部 ] 建邺江东中路333号,在售,38000,元/㎡
南京麒麟智慧园,[ 江宁 麒麟科技园 ] 江宁麒麟科技创园窦村街5号,在售,12000,元/㎡
金轮星立方,[ 雨花台 南京南站 ] 北广场东侧（高铁北售楼处旁）,在售,20000,元/㎡
南京五洲星世纪商贸城,[ 溧水 溧水 ] 溧水交通东路,待售,11214,元/m²
中南棉花塘,[ 江宁 禄口 ] 空港枢纽经济区越秀路以北，乾清路以西,在售,18000,元/㎡起
南京中建大厦,[ 栖霞 仙林 ] 栖霞文澜路与文范路交汇处（文澜路以东...,待售,33554,元/m²
万科中南翡翠江湾,[ 南京周边 其他 ] 镇江市京口区禹象路与象山路交汇处,在售,11000,元/㎡
宏图上水云锦公寓,[ 建邺 河西中部 ] 云锦路与白鹭东街交汇处（兴隆大街地铁...,在售,33000,元/㎡
紫晶未来城四方铺,[ 六合 雄州 ] 雄州西路和龙津南路交汇处,在售,30000,元/㎡起
招商国际E城,[ 南京周边 句容 ] 宝华镇仙林东路10号,在售,20000,元/㎡起
凤凰和睿大厦,[ 秦淮 五老村 ] 秦淮太平南路与白下路交界处,在售,23000,元/㎡
星智汇商务花园,[ 浦口 高新区 ] 星火路与东大路交汇处,在售,12188,元/㎡
富力水街坊,[ 江宁 麒麟科技园 ] 麒麟科技创新园东麒路666号,在售,20000,元/㎡起
涵碧楼金融中心,[ 建邺 河西中部 ] 扬子江大道,在售,25000,元/㎡起
绿地缤纷广场商铺,[ 鼓楼 五塘广场 ] 中央北路与幕府东路交汇处（地铁3号线...,在售,20000,元/㎡起
正太中心,[ 建邺 河西中部 ] 新安江街和泰山路交汇处,待售,35589,元/m²
明发新城中心写字楼,[ 浦口 江浦街道 ] 浦口大道37号,在售,18000,元/㎡
万和尊邸,[ 鼓楼 湖南路 ] 鼓楼中央路70号,在售,23000,元/㎡
南京金融城,[ 建邺 河西中部 ] 江东中路与雨润大街交汇处,在售,27000,元/㎡
湖南路地下商业街,[ 鼓楼 湖南路 ] 湖南路47号凤凰台饭店,在售,80000,元/㎡
万宇汽车五金博览中心,[ 江宁 淳化 ] 龙凤路2号,在售,20000,元/㎡起
高科中心,[ 栖霞 仙林 ] 学津路8号,待售,33554,元/m²
南京国际金融中心,[ 秦淮 新街口 ] 汉中路1号,待售,43049,元/m²
凯旋城广场,[ 建邺 河西中部 ] 江东中路219号,待售,36663,元/m²
锦颂华府,[ 高淳 高淳 ] 淳溪镇汶溪路318号,在售,8214,元/㎡起
南京紫合国际广场,[ 秦淮 新街口 ] 太平南路278号(太平南路与小火瓦巷交汇...,待售,42323,元/m²
恒通国际,[ 浦口 桥林新城 ] 浦口区行知路6号,在售,9800,元/㎡
碧桂园华东科技新城,[ 南京周边 句容 ] 黄梅镇黄龙路与汤山S122出口交汇处（凤...,待售,14907,元/m²
浦潮创立方,[ 浦口 桥林新城 ] 新区南京软件园（西区）江城大道与行知...,在售,9500,元/㎡
力标赞城商铺,[ 浦口 江浦街道 ] 台南路10号,在售,35000,元/㎡
仙林汽配城,[ 栖霞 仙林 ] 王子楼西108号,在售,65000,元/㎡
中电颐和府邸商铺,[ 栖霞 迈皋桥 ] 华电路99号,在售,40000,元/㎡
旺角广场,[ 建邺 河西中部 ] 中央商务街莲池路33号,在售,50000,元/㎡起
涟城汇,[ 建邺 河西南部 ] 怡康街与西城路交汇处,在售,21000,元/㎡
扬子科创总部基地,[ 浦口 顶山街道 ] 浦东北路5号,在售,10000,元/㎡
苏宁睿城慧谷中心,[ 鼓楼 江东 ] 鼓楼汉中门大街301号（清江路与集庆门...,在售,25000,元/㎡起
新地中心,[ 建邺 河西中部 ] 庐山路188号,在售,27000,元/㎡
润泰市场,[ 雨花台 板桥 ] 三山矶路9号,在售,10000,元/㎡起
中兴物联研发大厦,[ 雨花台 南京南站 ] 共青团路,在售,[],元/㎡起
润和创智中心,[ 雨花台 安德门 ] 雨花软件大道168号,待售,32775,元/m²
艺树家工场,[ 建邺 河西中部 ] 白龙江东街22号新城科技园内,待售,37413,元/m²
通宇林景紫园项目,[ 浦口 顶山街道 ] 七里桥北路西2号,待售,21333,元/m²
爱涛天禧明庭项目,[ 溧水 溧水 ] 南京市溧水区金龙南路与珍珠南路交汇处,待售,11449,元/m²
鲁能硅谷公馆项目,[ 江宁 滨江 ] 东至中元北路，南至锦文路，西至弘利路...,待售,17330,元/m²
北岸新城项目,[ 浦口 顶山街道 ] 胜利圩滨江地块（金浦海德卫城对岸）,待售,21333,元/m²
栖霞鲁能公馆项目,[ 栖霞 尧化门 ] 东至翠林北路、南至新城路、西至和苑南...,待售,28371,元/m²
星叶欢乐城项目,[ 雨花台 板桥 ] 雨花现状道路与乔家庄组集体土地交汇处,待售,18600,元/m²
瑞厦G01地块,[ 鼓楼 小市 ] 物业地址 鼓楼南京邮电大学与南瑞路交...,待售,28950,元/m²
明发荣庭项目,[ 浦口 江浦街道 ] 江浦街道浦珠路以北、啤酒厂路以西,待售,22603,元/m²
智汇老山项目,[ 浦口 江浦街道 ] 华山路和新竹路交汇处,待售,23203,元/m²
佛手湖森林庄园项目,[ 浦口 老山珍珠泉 ] 浦口珍七路1号（七珍线旁）,待售,26250,元/m²
景枫城市山谷项目,价格,待售,20918,元/m²
茉里项目,[ 六合 金牛湖 ] 长金路与茉莉花路交汇处,待售,10693,元/m²
长江国府项目,[ 鼓楼 江东 ] 东至燕山路，南至水西门大街，西至清江...,待售,47121,元/m²
佳源五星广场项目,[ 浦口 江浦街道 ] 浦滨路与卓越路交汇处,待售,25204,元/m²
世茂江浦G24地块,[ 浦口 江浦街道 ] 东至光明路，南至现状，西至园利路，北...,待售,23203,元/m²
首建中心项目,[ 秦淮 新街口 ] 太平南路与马府街交汇西北角位置,待售,42323,元/m²
德胜G67地块,[ 栖霞 尧化门 ] 栖霞尧化街道尧辰路与金尧路交汇处,待售,27525,元/m²
星火E方项目,[ 浦口 江北 ] 浦口高新区星火路9号,待售,23129,元/m²
融创南京桃花源项目,[ 浦口 老山珍珠泉 ] 佛手湖路珍七路9号（老山国家森林公园...,待售,27491,元/m²
应天府项目,[ 秦淮 光华门 ] 中华门外中山南路以西,待售,43575,元/m²
佳兆业天御项目,[ 栖霞 燕子矶 ] 东至燕园路，南至南化厂街，西至规划绿...,待售,24836,元/m²
北京城建西华龙樾项目,[ 浦口 江浦街道 ] 东至海院西路，南至现状，西至象山东路...,待售,23203,元/m²
联发翡翠方山项目,[ 江宁 大学城 ] 高新园印湖路以南、定林路以东,待售,21100,元/m²
和昌绿地新悦湾项目,[ 江宁 禄口 ] 永欣大道以北、永欣北路以东地块,待售,16250,元/m²
恒大林溪郡项目,[ 江宁 禄口 ] 信诚大道以南龙川路以东地块,待售,14900,元/m²
北大资源溧水地块,[ 溧水 溧水 ] 北至青年东路、南至中山东路、东至246...,待售,11449,元/m²
蓝天慧融花园项目,[ 江宁 禄口 ] 永欣大道与湖泰路交汇处,待售,16250,元/m²
南京环球贸易广场项目,[ 建邺 河西中部 ] 建邺河西大街与江东路交汇处,待售,35589,元/m²
保利朗诗蔚蓝,[ 栖霞 迈皋桥 ] 迈化路376号,售罄,27857,元/m²
保利中央公园,[ 江宁 九龙湖 ] 九龙湖公园东南双龙大道与兰台街交汇,售罄,26050,元/m²
海玥名都,[ 建邺 河西中部 ] 兴隆大街与香山路交汇处,售罄,38050,元/m²
龙湖棠城,[ 六合 雄州 ] 中心城古棠大道与文尚路交汇处（S8号线...,售罄,14431,元/m²
蓝光公园1号,[ 雨花台 板桥 ] 华新路以北，规划3号路以西,售罄,18600,元/m²
紫艺华府,[ 六合 大厂 ] 朱圩路,售罄,15858,元/m²
卧龙湖风情小镇,[ 溧水 溧水 ] 卧龙湖大道1号（宁杭高速溧水北出口）,售罄,11449,元/m²
国信自然天城,[ 浦口 江浦街道 ] 沿山东路188号（南京工业大学北门）,售罄,25973,元/m²
奥克斯钟山府,[ 玄武 徐庄软件园 ] 文枢西路与燕西路交汇处（亚东城二期西...,售罄,31497,元/m²
万科九都荟,[ 雨花台 南京南站 ] 宏运大道与明城大道交汇处,售罄,23333,元/m²
中国铁建原香颂,[ 江宁 滨江 ] 宁芜大道地秀路口南200米肯德基旁,售罄,17330,元/m²
新城香悦澜山,[ 栖霞 仙林 ] 仙林湖西侧，东、南至规划道路，西至经...,售罄,28537,元/m²
碧桂园城市花园,[ 南京周边 滁州 ] 104国道,售罄,8167,元/m²
世茂荣里,[ 浦口 顶山街道 ] 浦珠南路与定向河路交汇处,售罄,21333,元/m²
禹洲吉庆里,[ 雨花台 安德门 ] 雨花凤台南路与中国人民武装警察部队江...,售罄,42794,元/m²
铂悦秦淮,[ 江宁 岔路口 ] 宏运大道与规划道路交汇处,售罄,27140,元/m²
朗诗青春街区,[ 江宁 禄口 ] 来凤路18号禄口派出所对面,售罄,14900,元/m²
阳明山庄,[ 江宁 江宁 ] 东郊阳明山庄（4A景区明文化村旁）,售罄,21881,元/m²
21世纪百家湖1号,[ 江宁 百家湖 ] 双龙大道1539号（双龙大道与天元路交汇...,售罄,22863,元/m²
赞成领尚,[ 秦淮 卡子门 ] 宏光路8号,售罄,38608,元/m²
仁恒绿洲新岛,"[ 建邺 江心洲 ] 中新大道,近星岛路",售罄,46071,元/m²
翠屏湾花园城二期,[ 江宁 江宁 ] 诚信大道英华达对面,售罄,33647,元/m²
正荣润峯,[ 建邺 河西中部 ] 建邺区河西南部27-1号地块,售罄,39060,元/m²
爱涛天岳城,[ 溧水 溧水 ] 秦淮大道399号,售罄,11449,元/m²
苏宁雅悦,[ 秦淮 城中 ] 秦淮淮海路68号（淮海路与洪武路交汇处...,售罄,43114,元/m²
中央金地,[ 下关 城北 ] 建宁路61号（建宁路与钟阜路交汇处）,售罄,35727,元/m²
银城一方山,[ 江宁 江宁 ] 江宁大学城西至弘景大道，南至吉印大道...,售罄,27657,元/m²
招商紫金山1号,[ 栖霞 城东 ] 环陵路99号（地铁二号线马群站北侧）,售罄,31295,元/m²
紫金东郡,[ 玄武 城东 ] 徐庄软件园南端（数码路与东来路交汇处...,售罄,32735,元/m²
中粮彩云居,[ 江宁 江宁 ] 吉印大道2009号(东至双龙大道、西至殷...,售罄,31599,元/m²
中天铭廷,[ 栖霞 仙林 ] 学海路和文成路交汇处（仙林金鹰奥莱城...,售罄,32923,元/m²
碧湖天辰,[ 江宁 江宁 ] 长兴大街与宁桥南路交汇处,售罄,17330,元/m²
朗诗未来街区,[ 浦口 江北 ] 永新路以南、星火北路以东,售罄,20754,元/m²
世纪东山,[ 江宁 江宁 ] 江宁东山街道万安西路168号（东山总站...,售罄,26974,元/m²
翠屏托乐嘉,[ 江宁 江宁 ] 将军大道9号（将军北路和麻田路交会处...,售罄,30607,元/m²
银城聚泽园,[ 鼓楼 其他 ] 东宝路2号（凤凰西街与江东北路交叉口...,售罄,47099,元/m²
宜家国际公寓,[ 江宁 江宁 ] 江宁文博路1号（江宁大学城地铁南京交...,售罄,26546,元/m²
金地明悦,[ 栖霞 城北 ] 新尧新城后新塘西地块，北至栖霞大道，...,售罄,29415,元/m²
武夷水岸家园,[ 江宁 江宁 ] 东山街道湖山北路95号（城东路、文靖路...,售罄,27306,元/m²
钱塘望景花园,[ 浦口 江北 ] 浦口江浦街道象山路11号（珠江镇象山路...,售罄,24308,元/m²
蓝岸live科技青年街区,[ 雨花台 城南 ] 雨花铁心桥宁丹路与凤翔路交汇处（铁心...,售罄,29608,元/m²
新理想家,[ 江宁 江宁 ] 地秀路以东、纬五路以北,售罄,17330,元/m²
万山庭院,[ 栖霞 仙林 ] 仙林大道128号（南外中学部西侧）,售罄,35303,元/m²
新城金郡,[ 栖霞 城北 ] 仙新路与3号东路交汇处（凤凰书业西侧...,售罄,29063,元/m²
中电颐和家园,[ 栖霞 城北 ] 迈皋桥华电路1号,售罄,30084,元/m²
左右阳光,[ 栖霞 城北 ] 华电路与华电西路交汇处,售罄,29326,元/m²
苏宁睿城,价格,售罄,48534,元/m²
万科金色半山,[ 浦口 江北 ] 江浦街道沿山大道以南（近浦口党校）,售罄,23282,元/m²
德水香林,[ 鼓楼 其他 ] 鼓楼幕府东路57号（幕府东路与中央北路...,售罄,28509,元/m²
同仁康桥水岸,[ 江宁 江宁 ] 江宁经济技术开发区吉印大道文心街28号...,售罄,32785,元/m²
玉桥国际公寓,[ 下关 城北 ] 建宁路8号（玉桥市场后）,售罄,36376,元/m²
金浦名城世家,[ 雨花台 城南 ] 小行路58号（小行地铁站1号出口向北30...,售罄,36877,元/m²
明发城市广场,[ 浦口 江北 ] 珍珠南路2号（浦口服装城旁边）,售罄,25122,元/m²
郑和国际广场,[ 鼓楼 其他 ] 江东北路333号（原金盛百货）,售罄,45476,元/m²
八闽名郡,[ 南京周边 滁州 ] 104国道与纬七路交汇处（仅距地铁站8公...,售罄,8167,元/m²
江佑铂庭,[ 浦口 江北 ] 浦口新浦路105号（西侧新浦路，北侧光...,售罄,24720,元/m²
江宁1号,[ 江宁 江宁 ] 双龙大道1222号（双龙大道与胜太路交汇...,售罄,31026,元/m²
银江花园,[ 六合 江北 ] 六合团结路8号（平顶山公园北侧）,售罄,16435,元/m²
中北品尚,[ 建邺 河西中部 ] 建邺区恒山路199号（和府奥园南侧）,售罄,38043,元/m²
百悦家花园,[ 六合 江北 ] 育英路299号,售罄,16862,元/m²
悦恒君铂大厦,[ 江宁 江宁 ] 胜太路与双龙大道交汇处（交通银行对面...,售罄,31026,元/m²
紫金联合立方,[ 玄武 城中 ] 龙蟠路与红山路交汇处（新庄广场西侧）,售罄,36601,元/m²
华润悦府,[ 建邺 河西中部 ] 所街7号（东至湖西街；西至云锦路）,售罄,36663,元/m²
丹佛小镇,[ 江宁 江宁 ] 江宁开发区金智路11号（佛城西路与金智...,售罄,16697,元/m²
丁香花园,[ 鼓楼 城中 ] 张王庙1号,售罄,34315,元/m²
紫晶唐,[ 浦口 江北 ] 浦口浦珠南路26号,售罄,24673,元/m²
紫晶城,[ 六合 江北 ] 六合区雄州镇专诸巷12号,售罄,14431,元/m²
宏图上逸园,[ 玄武 城东 ] 柳营村108号（顾家营路与宁杭公路交界...,售罄,32893,元/m²
胜泰华府,[ 江宁 江宁 ] 江宁开发区胜太东路36号，百家湖中学北...,售罄,31386,元/m²
朗诗钟山绿郡,[ 栖霞 仙林 ] 仙林大道与凯旋路交叉口（地铁二号线仙...,售罄,31006,元/m²
铭人丽岛,[ 浦口 江北 ] 泰山街道星火南路（大桥北路与泰达路交...,售罄,23190,元/m²
墨香山庄,[ 玄武 城北 ] 黑墨营经五路（墨香路与月苑南路交汇）,售罄,27205,元/m²
百丽明珠花园,[ 江宁 江宁 ] 禄口街道信陵路448号,售罄,16840,元/m²
翠语棠城,[ 六合 江北 ] 六合雄州西路199号（实验小学旁）,售罄,14262,元/m²
润开华府,[ 下关 城北 ] 二板桥351-471号（热河南路下关体校西...,售罄,38003,元/m²
大地伊丽雅特湾,[ 栖霞 城东 ] 和燕路329号（东靠和燕路，北临幕府西...,售罄,28316,元/m²
鸿雁名居,[ 栖霞 仙林 ] 栖霞学海路28号（金鹰天地向北1000米）,售罄,35160,元/m²
红豆香江豪庭,[ 江宁 江宁 ] 湖山路388号,售罄,29597,元/m²
运盛美之国,[ 江宁 江宁 ] 将军大道2号（将军大道与秦淮新河交界...,售罄,16697,元/m²
汇锦水岸城,[ 六合 江北 ] 龙津南路1号（东临龙津路，西临朝天街...,售罄,14431,元/m²
龙池翠洲,[ 六合 江北 ] 雄州南路198号（紧邻江北大道）,售罄,14372,元/m²
和府奥园,[ 建邺 河西中部 ] 雨润大街79号（雨润大街以南，恒山路与...,售罄,37413,元/m²
观澜东郡,[ 溧水 溧水 ] 体育公园路与仪凤南路交汇处 新实小西...,售罄,11449,元/m²
沁林雅苑,[ 鼓楼 城中 ] 定淮门7号(模范西路与石头城路交汇处),售罄,42475,元/m²
百家湖花园印象威尼斯,[ 江宁 江宁 ] 江宁开发区利源中路99号（百家湖西湖畔...,售罄,33068,元/m²
盈嘉香榴湾,[ 栖霞 城北 ] 尧化门金尧路与3号路交汇处（翠林山庄...,售罄,28484,元/m²
天华硅谷,[ 浦口 江北 ] 浦口泰山街道—泰冯路59号（泰山新村中...,售罄,22630,元/m²
水岸新都花苑,[ 溧水 溧水 ] 秀园路1号（东二号路南花园路西韩辛路...,售罄,11449,元/m²
上城风景,[ 栖霞 城北 ] 尧化门街179号（栖霞区实验小学北侧）,售罄,27711,元/m²
通宇林景御园,[ 栖霞 城北 ] 栖霞迈化路与经五路交汇处南侧,售罄,27205,元/m²
天正桃源,[ 下关 城北 ] 中山北路477号（中山北路和姜家园路交...,售罄,38265,元/m²
城开御园,[ 玄武 城中 ] 后宰门佛心桥小区（北安门街和农场巷交...,售罄,42697,元/m²
印湖山庄,[ 江宁 江宁 ] 印湖路39号,售罄,16697,元/m²
茗芳苑,价格,售罄,35589,元/m²
边城世家,[ 下关 城北 ] 白云亭路以南（东至现状；西至郑和中路...,售罄,41394,元/m²
福基现代城,[ 六合 江北 ] 园东路园东转盘西南角,售罄,15858,元/m²
侯家桥16号,[ 白下 城中 ] 侯家桥16号（新街口金鹰东面、省中医院...,售罄,44490,元/m²
景枫里外城,[ 江宁 江宁 ] 金石路99号,售罄,16840,元/m²
紫庐,[ 玄武 城东 ] 蒋王庙98号（南京四站汽车修理总厂旁）,售罄,28732,元/m²
大吉山水田园,[ 浦口 江北 ] 浦口汤泉镇银泉路88号（银泉路以北）,售罄,20875,元/m²
蓝岸亲水湾花园,[ 江宁 江宁 ] 江宁上元大街29号（河定桥地铁东北侧）,售罄,16697,元/m²
爱秦公寓,[ 江宁 江宁 ] 东山街道上元大街155号,售罄,30790,元/m²
京隆国际公寓,[ 白下 城中 ] 建康路251号（夫子庙北门东侧）,售罄,42575,元/m²
恒辉翡翠城,[ 浦口 江北 ] 浦口浦珠北路110号（浦珠北路北侧）,售罄,24578,元/m²
爱涛丽舍,[ 江宁 江宁 ] 江宁爱涛路18号,售罄,33447,元/m²
保利二十四院,[ 建邺 河西中部 ] 建邺江心洲纬七路过江隧道以北04-23地...,售罄,35930,元/m²
鑫庭雅苑,[ 六合 江北 ] 六合杨新路5号,售罄,19589,元/m²
莱茵铂郡,[ 江宁 江宁 ] 江宁科学园天元东路228号（天元东路与...,售罄,16697,元/m²
悦恒君铂国际,[ 江宁 江宁 ] 胜太路与双龙大道的交汇处,售罄,30959,元/m²
江山星汉城,[ 江宁 江宁 ] 禄口镇宁溧路东侧,售罄,16697,元/m²
琴韵华庭,[ 溧水 溧水 ] 溧水经济开发区机场路7号（东临韩辛路...,售罄,11214,元/m²
亚都天元居,[ 江宁 江宁 ] 江宁开发区静淮街137号,售罄,16697,元/m²
阳光家苑,[ 溧水 溧水 ] 溧水永阳镇新区秦淮路159号（秦淮路东...,售罄,11449,元/m²
君悦华庭,[ 溧水 溧水 ] 溧水永阳镇文昌东街29号（宁杭高速溧水...,售罄,11214,元/m²
首创天迈广场,[ 建邺 河西中部 ] 地铁二号线油坊桥天迈广场站,售罄,34257,元/m²
枫林湾,[ 江宁 江宁 ] 江宁东山北沿路附近,售罄,16697,元/m²
万和 尊邸,[ 鼓楼 城中 ] 中央路70号（玄武湖西侧）,售罄,40313,元/m²
珑璟庭,[ 栖霞 城北 ] 栖霞尧化街道金尧路与兴后路交汇处（翠...,售罄,27338,元/m²
山居十六院,[ 栖霞 仙林 ] 栖霞仙隐北路7号（北临312国道，南侧为...,售罄,31914,元/m²
聚贤新城,[ 六合 江北 ] 六合八百桥镇招贤西街108号（八百桥镇...,售罄,11619,元/m²
嘉顺时代广场,[ 江宁 江宁 ] 江宁东山镇上元二街,售罄,16697,元/m²
明月蓝色假日项目,[ 江宁 江宁 ] 商城内金轮花园以北，胜太东路以南,售罄,30980,元/m²
顾家欧亚达商业广场,[ 溧水 溧水 ] 溧水秦淮大道,售罄,11449,元/m²
都荟天地,[ 江宁 岔路口 ] 东至江南路，南至宏运大道，西至绿都大...,售罄,27140,元/m²
银亿东城,[ 江宁 麒麟科技园 ] 麒东路777号,售罄,25600,元/m²
