house_name,house_location,house_status,house_price,price_unit
奥韵华府,"[ 泾渭 泾渭工业园 ] 西韩路,近昭慧路",待售,7842,元/m²
盛龙广场,[ 城北 北二环 ] 未央立交向南500米（未央路与纬二十八...,待售,12052,元/m²
星雨华府,[ 城北 草滩 ] 尚苑路与朱宏路交汇处西南角,待售,13268,元/m²
御湖豪庭,[ 城西 土门 ] 西二环与大兴新区白家口转盘西北角,待售,10931,元/m²
合能十里锦绣,[ 浐灞 浐河 ] 东三环与半引路交汇处,待售,13202,元/m²
白桦林家愿,[ 泾渭 泾渭工业园 ] 泾渭路,待售,8350,元/m²
拉克雷公馆,[ 城南 小寨 ] 吉祥路66号,待售,20500,元/m²
阳光语城,[ 泾渭 泾渭工业园 ] 高陵区鹿苑街道高三路,待售,7842,元/m²
怡和茗居,[ 城西 三桥 ] 建章路28号,待售,11975,元/m²
半岛安纳西,[ 泾渭 泾渭工业园 ] 泾渭七路6号,待售,7842,元/m²
渭水茗居,[ 泾渭 泾渭工业园 ] 长庆西路23号,待售,7842,元/m²
合创锦绣府,[ 西安周边 蓝田 ] 蓝田县向阳路汽车站西南角,待售,6750,元/m²
陕汽泾渭国际城,[ 泾渭 泾渭工业园 ] 崇阳路与西金路十字东南角,待售,7842,元/m²
崇文尚学,[ 西咸新区 泾河新城 ] 泾河新城崇文塔景区东侧,在售,8600,元/㎡
明丰阿基米德,"[ 城北 北客站 ] 明光路,近尚新路",待售,18875,元/m²
中国铁建万科翡翠国际峰荟,[ 曲江区 曲江新区 ] 曲江大道与雁曲五路交汇处,待售,16334,元/m²
建邦华庭,"[ 高新 太白南路 ] 科技六路,近太白南路",待售,18897,元/m²
臻园阳光,"[ 浐灞 纺织城 ] 纺二路,近纺织城正街",待售,10830,元/m²
爱马仕西西公馆,价格,待售,22092,元/m²
时光界,[ 城南 南二环 ] 太乙路立交东北角（太乙路北侧）,待售,15250,元/m²
中建锦尚云天古镇,"[ 城西 三桥 ] 阿房四路,近武警路",待售,11975,元/m²
陆港金海岸,[ 浐灞 港务区 ] 西滨大道1号,待售,10311,元/m²
汉城壹号,[ 城西 汉城路 ] 枣园路与汉城路交汇处,待售,11782,元/m²
红星美凯城,"[ 城北 北二环 ] 浐灞一路,近北辰路",在售,11500,元/㎡
阳光台365,"[ 城西 大兴新区 ] 桃园北路,近梨园路",在售,25000,元/㎡
保利心语花园,"[ 浐灞 浐河 ] 浐灞二路,近北辰东路",在售,14700,元/㎡
天伦御城龙脉,[ 城南 南二环 ] 南二环118号,在售,16500,元/㎡
高新COLOURSUN,[ 高新 科技路 ] 科技三路与沣惠南路十字西南角,待售,21701,元/m²
绿城高新诚园,[ 高新 太白南路 ] 科技八路与太白南路十字（唐城墙遗址公...,在售,23690,元/㎡
先河国际社区,"[ 西咸新区 沣西新城 ] 世纪西路,近钓鱼台路",待售,10445,元/m²
泾渭国际中心,[ 泾渭 泾渭工业园 ] 西金路29号,在售,6400,元/㎡
盛唐毓城,[ 西安周边 临潼 ] 斜口街办G108公路北侧,在售,8200,元/㎡
通泰曲江左岸,[ 曲江区 曲江新区 ] 翠华南路66号,在售,15000,元/㎡
大秦岭悦心谷,[ 长安 秦岭 ] 大蒿沟国际山地旅游度假区,待售,6000,元/㎡
天地源万熙天地,[ 高新 太白南路 ] 高新丈八东路与西沣路交汇处东南角,待售,15000,元/㎡
荣华清荷园,"[ 西安周边 户县 ] 涝滨北路,近西街",待售,11467,元/m²
泾渭春天,[ 泾渭 泾渭工业园 ] 泾渭二路18号,待售,7842,元/m²
融创桃源府,[ 西安周边 临潼 ] 凤凰大道与悦椿东路十字东南角,在售,14000,元/㎡
中海长安府,[ 长安 大学城 ] 学府大道以北，建业三路以南，翰林路以...,在售,15000,元/㎡
80年代,[ 城东 东二环 ] 东二环与东元西路交汇处,待售,19833,元/m²
中南湖畔堤,[ 西咸新区 沣东新城 ] 西咸新区沣东新城世纪大道,待售,13500,元/㎡
望贤城启,[ 西咸新区 秦汉新城 ] 望贤路与沣泾大道西北角200米,在售,6500,元/㎡
天诚蔷薇公馆,[ 城北 其他 ] 辛王路与启源二路十字向东300米,待售,8747,元/m²
汇豪甜城,[ 西咸新区 泾河新城 ] 郑国广场西侧,待售,10900,元/m²
西安碧桂园香湖湾1号,[ 浐灞 世园会 ] 世博大道与香湖湾五路交汇处东北角,待售,19000,元/m²
龙湖双珑原著,[ 高新 锦业路 ] 西沣路（西安电子科技大学北侧）,待售,15833,元/m²
温泉上水苑,[ 泾渭 泾渭工业园 ] 210国道与高交路东北角,待售,7100,元/㎡
华宇东原阅境,[ 西咸新区 沣东新城 ] 西三环与枣园西路交汇处东北角（皂河地...,待售,12592,元/m²
里城柳岸十里,[ 浐灞 浐河 ] 长乐东路与浐河东路十字向南,待售,13240,元/m²
曲江SOHO,[ 曲江区 曲江新区 ] 雁塔南路南段与雁南五路交汇处西南角,在售,15500,元/㎡
中远白鹿汀洲,[ 西安周边 蓝田 ] 新港大道与101国道交叉口西北100米,待售,6750,元/m²
枫林一品,[ 城南 明德门 ] 丈八东路与东仪路十字东南角,待售,15065,元/m²
劳动公园里,[ 城西 大兴新区 ] 莲湖区桃东路15号天朗观园北门对面,待售,13450,元/m²
渭水豪庭,[ 泾渭 泾渭工业园 ] 长庆西路泾渭西路,待售,7842,元/m²
科为瑞府,[ 城北 北郊市政府 ] 红旗东路与同建路交汇处向南200米,待售,16271,元/㎡
西安碧桂园阅江府,[ 浐灞 世园会 ] 东三环与世博中路交汇处西北角,待售,19000,元/m²
荣盛健康谷骊山府,[ 西安周边 临潼 ] 兵马俑景区向东500米，秦唐大道以东，...,待售,10136,元/m²
朗诗雁南栖,[ 曲江区 曲江新区 ] 雁南五路与启元路十字西南角,待售,16057,元/m²
龙江国际城,[ 泾渭 泾渭工业园 ] 城北桑军大道与西金路交汇西北角100米...,待售,7842,元/m²
万科金域国际,[ 高新 高新路 ] 科技三路（高新一小旁),在售,[],元/m²
天坛佳苑,[ 城南 电视塔 ] 长安南路华东服饰广场南侧（陕师大西门...,待售,19000,元/m²
海福城,"[ 西安周边 户县 ] 东街,近草堂路",在售,7900,元/㎡
世园菁英汇,[ 浐灞 世园会 ] 世博大道出东二环向东800米（世博大道...,在售,13000,元/㎡
旭辉荣华公园大道,[ 浐灞 浐河 ] 广运潭大道与欧亚大道十字东北角,在售,13500,元/㎡
中南青樾公寓,[ 城西 大兴新区 ] 大兴东路与西二环东北角,在售,12000,元/㎡
璀璨上上城,[ 城内 其他 ] 西大街桥梓口十字西南角,在售,14000,元/㎡
美墅,[ 高新 科技路 ] 科技一路与团结南路十字东南角,在售,28000,元/㎡
SPRING+钛茂,[ 浐灞 浐河 ] 欧亚大道与兴泰四街交汇处向北100米,在售,13000,元/㎡
万科城市之光商铺,[ 曲江区 曲江新区 ] 南三环与芙蓉西路交汇处向南300米,在售,20000,元/㎡
中建MAX,[ 西咸新区 沣东新城 ] 西咸新区沣东新城三桥板块三桥新街三桥...,在售,17000,元/㎡
西部网货城,[ 城北 北客站 ] 明光路和元朔路西南角,在售,25000,元/㎡
E客公寓万象汇,[ 高新 科技路 ] 高新六路与科技一路交汇处东南角,在售,26000,元/㎡
中天时代广场,[ 西安周边 阎良 ] 航空二路与蓝天路十字（大地幼儿园对面...,在售,6000,元/㎡
万象国际中心,[ 城南 电子城 ] 电子正街与南三环交汇处西北角,在售,14000,元/㎡
金辉世界城金寓,[ 曲江区 曲江新区 ] 曲江区雁塔南路与南三环交汇处,在售,18000,元/㎡
坤元TIME中心,[ 高新 太白南路 ] 太白南路与电子三路交汇处西,在售,15000,元/㎡
旭弘西北广场,[ 经济开发区 行政中心 ] 凤城六路与明光路交汇处西北角,在售,9800,元/㎡
西安环球贸易中心,价格,在售,19000,元/㎡
飞阳时代,[ 高新 锦业路 ] 锦业路西三环交汇处西北角华为研究院东...,在售,12500,元/㎡
摩尔中心,[ 高新 唐延路 ] 沣惠南路与科技六路交汇处,在售,14000,元/㎡
星河9号,[ 长安 航天基地 ] 东长安街与神舟四路交汇处东南角,在售,20000,元/㎡
万科东方传奇商铺,[ 曲江区 曲江新区 ] 雁翔路与黄渠头南路交汇处向东约200米,在售,25000,元/㎡
汉华城,[ 曲江区 曲江新区 ] 曲江大道与曲江池北路交汇西北方向,在售,25000,元/㎡
旺座城旺座曲江,[ 曲江区 曲江新区 ] 雁翔路与南三环交汇处东北处,在售,16500,元/㎡
汇豪树中心,[ 高新 科技路 ] 沣惠南路与科技三路交汇处向西100米,在售,16500,元/㎡
搜宝中心写字楼,[ 西咸新区 沣东新城 ] 三桥立交宜家家居东侧搜宝中心,在售,12000,元/㎡
北郡臻遇,[ 城北 龙首村 ] 明光路与纬二十六街十字向北200米路西,在售,12000,元/㎡
富力环球商品贸易港,[ 西咸新区 空港新城 ] 中国(陕西)自由贸易试验区(自贸大道西...,在售,11000,元/㎡
圣朗国际,[ 经济开发区 文景路沿线 ] 凤城十路与文景路交汇处的西北角,在售,13000,元/㎡
西安海亮时代ONE,[ 高新 高新路 ] 西沣路与西沣二路十字交汇处东南角,在售,13000,元/㎡
汉华曲江中心,[ 曲江区 曲江新区 ] 雁翔路与雁曲五路交汇处,在售,17000,元/㎡
水晶新天地,[ 城北 北郊市政府 ] 凤城八路市委东约300米,在售,15000,元/㎡
华煜美居,[ 高新 科技路 ] 科技六路与团结南路交汇处,在售,16000,元/㎡
搜宝中心,[ 西咸新区 沣东新城 ] 三桥立交宜家家居东侧,在售,30000,元/㎡
西安沣西吾悦广场,[ 西咸新区 沣西新城 ] 白马河路与统一路交汇处西北角,在售,[],元/㎡
高新时代广场,[ 高新 科技路 ] 科技六路和团结南路十字西北角,在售,14000,元/㎡
乐华城幸福小镇,[ 西咸新区 泾河新城 ] 沣泾大道东段1号,在售,25000,元/㎡
东方国际设计师产业园1期缤纷新时代,[ 城东 咸宁路 ] 东三环穆将王立交东北角,在售,12600,元/㎡
世融国际,[ 城北 朱宏路 ] 凤城四路与朱宏路交汇处东北角,在售,11000,元/㎡
融城东海,[ 高新 高新路 ] 丈八六路与锦业路十字南300米,在售,9500,元/㎡
大熙市,[ 西安周边 咸阳 ] 咸兴大道与纺织三路交汇处（西南角100...,在售,10000,元/㎡
MOMOPARK,[ 城南 小寨 ] 小寨西路与含光路交汇十字东南角,在售,25000,元/㎡
时光国际,[ 城南 南二环 ] 太乙路立交东北角,在售,14000,元/㎡
湖北大厦,[ 经济开发区 文景路沿线 ] 朱宏路民经一路与民经二路交汇处,在售,13500,元/㎡
沣东i立方,[ 西咸新区 沣东新城 ] 科源一路与沣东一路交汇处东南角（沣东...,在售,8800,元/㎡
荣华国际中心,[ 西安周边 户县 ] 鄠邑区钟楼向西1000米路南,在售,10000,元/㎡
万科金域蓝湾商铺,[ 浐灞 浐河 ] 北辰大道与浐灞二路十字向东600米（西...,待售,13119,元/m²
百寰国际,[ 城北 大明宫 ] 北二环大明宫立交桥东北角,在售,14000,元/㎡
豪享来温德姆至尊公寓,[ 曲江区 曲江新区 ] 慈恩东路398号曲江银泰城东侧,在售,36000,元/㎡
乐华城·罗马假日公寓,[ 西咸新区 泾河新城 ] 沣泾大道东段1号,待售,10900,元/m²
国贸春天,[ 西安周边 临潼 ] 骊山街办西大街3号,待售,10136,元/m²
巍然大厦,[ 经济开发区 行政中心 ] 未央路与凤城三路十字以西100米,在售,15000,元/㎡
睿中心,[ 高新 唐延路 ] 团结南路与唐兴路十字交汇处西南角,在售,27000,元/㎡
荣华天悦凯莱酒店,[ 西安周边 户县 ] 鄠邑区滨河路十字西南角,待售,11467,元/m²
华南城华誉,[ 浐灞 港务区 ] 港兴路中段,在售,9000,元/㎡
隆源国际城金街,[ 城北 北客站 ] 高铁北客站东900米,在售,25000,元/㎡
汉华曲江中心商铺,[ 曲江区 曲江新区 ] 雁翔路与雁曲五路交汇处,待售,18116,元/m²
万象春天金街,[ 城南 小寨 ] 丈八东路与电子正街交汇,在售,28000,元/㎡
雁翔广场,[ 长安 航天基地 ] 雁翔路与南三环交汇处西北角处,在售,30000,元/㎡
梧桐公寓,[ 高新 科技路 ] 高新六路与科技一路十字东南角,在售,25100,元/㎡
世园大观,[ 浐灞 灞河 ] 灞河西路与兴泰南路交汇口西北角,在售,12000,元/㎡
万科汇智中心,[ 高新 高新路 ] 西沣路与雁环路交汇处东北角（高新一中...,在售,13000,元/㎡
旭辉中心,[ 经济开发区 行政中心 ] 未央路与凤城七路十字西200米路南,在售,17000,元/㎡
绿地鸿海大厦,[ 高新 鱼化寨 ] 科技路西段（富鱼路）,在售,13000,元/㎡
西部云谷二期,[ 西咸新区 沣西新城 ] 沣西新城康定路与同德路交汇处东南角,在售,7500,元/㎡
西郡星邑广场,[ 西安周边 户县 ] 鄠邑新城区吕公路与东城路西北角,在售,20000,元/㎡
中国西部国际商贸城,[ 西安周边 咸阳 ] 秦都区马庄镇押小村双韩路以南,在售,13000,元/㎡
首创富北高银,[ 经济开发区 文景路沿线 ] 凤城十二路与文景路交汇处东北角,在售,11000,元/㎡
紫薇东进悦荟,[ 城北 大明宫 ] 含元路东600米,在售,19000,元/㎡
竹园天寰国际,[ 高新 锦业路 ] 科技二路与团结南路十字向西50米,在售,14000,元/㎡
宾朋公寓,[ 高新 科技路 ] 科技路与高新六路十字东北角,在售,18000,元/㎡
华远海蓝城商铺,[ 城东 辛家庙 ] 辛家庙地铁站东500米（玄武东路海蓝城...,在售,15000,元/㎡
正尚国际金融广场,[ 经济开发区 行政中心 ] 未央路与凤城八路十字东南角,在售,18000,元/㎡
长和国际,[ 经济开发区 文景路沿线 ] 凤城七路与文景路十字向西200米路北,在售,14000,元/㎡
未央国际,[ 经济开发区 行政中心 ] 凤城七路与未央路十字西南口,在售,18000,元/㎡
泰尔新市际商铺,[ 浐灞 纺织城 ] 纺渭路与柳莺路十字东北角,在售,23000,元/㎡
绿地国际花都金街,[ 高新 鱼化寨 ] 科技路西段（富鱼路）,在售,15000,元/㎡
航天城中心广场2号楼,价格,在售,11000,元/㎡
华阳金街,[ 浐灞 纺织城 ] 长乐东路与纺渭路十字西北角200米,在售,25000,元/㎡
西安华南城,[ 浐灞 港务区 ] 港务大道8号（东三环与北三环交汇处）,在售,9000,元/㎡
西安公馆天街one,[ 城南 边家村 ] 朱雀门正南500米路东,在售,48000,元/㎡
华润万象城金街,[ 西咸新区 沣东新城 ] 三桥新街与天台路交汇处,在售,18000,元/㎡
鑫苑中心,[ 城西 大兴新区 ] 杏园路与丰禾路交汇向东300米,在售,15000,元/㎡
华东万悦城写字楼,[ 城东 东二环 ] 长乐西路128号,在售,12000,元/㎡
麟凤尊汇商铺,[ 经济开发区 常青二路 ] 凤城六路与凤城七路间，开元路两侧,在售,17000,元/㎡
旺角MORE,[ 长安 航天基地 ] 神舟三路与航开路十字东南角,在售,22000,元/㎡
保亿大明宫国际,[ 城北 大明宫 ] 太元路十字与太华路十字东北角,待售,15657,元/m²
立达国际博览城,[ 浐灞 港务区 ] 东三环与北三环辅道交汇处（新筑收费站...,在售,16000,元/㎡
亚鸿时代广场,[ 曲江区 曲江新区 ] 西影路与雁翔路十字东北角,在售,16500,元/㎡
万科幸福里商铺,[ 城北 百花村 ] 凤城五路与太华路十字向东约500米,在售,12000,元/㎡
银池广场,[ 经济开发区 行政中心 ] 未央路与凤城六路十字东北角,在售,15000,元/㎡
天朗大兴郡商铺,[ 城西 大兴新区 ] 城西大兴东路北侧（西二环与纬二十六街...,在售,17000,元/㎡起
熙悦汇,[ 浐灞 浐河 ] 幸福南路96号,在售,13000,元/㎡
贝斯特商贸广场,[ 城东 东二环 ] 长缨路与华清路交汇处,在售,25000,元/㎡
西咸古镇灯都城,[ 西咸新区 泾河新城 ] 沣泾大道与泾五路交汇处路南,在售,18000,元/㎡
富力白鹭湾商铺,[ 浐灞 灞河 ] 灞柳一路与纺园五路十字东南角,在售,27000,元/㎡
四海唐人街,[ 城北 大明宫 ] 太华北路与凤城三路交汇西南角处,待售,17806,元/m²
曲江银座,[ 曲江区 曲江新区 ] 翠华南路与雁展路十字南200路西,在售,13000,元/㎡
西安电子大楼,[ 城南 南二环 ] 长安北路30号,待售,15250,元/m²
杨凌恒大城商铺,[ 西安周边 杨凌 ] 邰城路南段,在售,6500,元/㎡
中南春溪集商铺,[ 泾渭 泾渭工业园 ] 陕汽路与渭华路交汇十字西南角,在售,18000,元/㎡
同州里,[ 西安周边 渭南 ] 大荔县同州新区同州里景区,在售,15000,元/㎡
文景天下,[ 经济开发区 文景路沿线 ] 文景路与凤城二路西北侧文景公园旁,在售,12800,元/㎡
太和居,[ 西安周边 咸阳 ] 礼泉县烟霞镇袁家村关中印象体验地村口...,待售,10020,元/m²
万科高新华府商铺,[ 高新 锦业路 ] 西沣路56号（西沣路与雁环路交汇处东北...,待售,13000,元/㎡
悦熙广场,[ 高新 太白南路 ] 太白南路与电子三路交汇处东北角,待售,18897,元/m²
西咸6E国际,[ 西咸新区 秦汉新城 ] 兰池大道规划展览中心18号（秦汉新城管...,待售,12180,元/m²
华尔国际商业信息交易中心,[ 浐灞 纺织城 ] 纺北路163号,待售,17415,元/m²
泰尔发现新坐标,[ 浐灞 纺织城 ] 纺渭路与客运北路交汇处,在售,9000,元/㎡
大兴金街商铺,[ 城西 大兴新区 ] 梨园路与西二环交汇处向东300米,在售,13500,元/㎡
宏信国际花园商铺,[ 城南 小寨 ] 南门广场东100米,在售,25000,元/㎡
文景广场,[ 经济开发区 文景路沿线 ] 文景路与凤城十一路交汇处西北角,在售,13000,元/㎡
万众国际,[ 曲江区 曲江新区 ] 曲江池东路与曲江池南路交汇处东北角,在售,30000,元/㎡
大唐华清城新世界,[ 西安周边 临潼 ] 秦唐大道与南大街交汇处（华清池广场正...,在售,23000,元/㎡
天鹅湖商铺,[ 西安周边 蓝田 ] 南河桥桥东(紧邻西商高速蓝田出入口处...,待售,6750,元/m²
惠风壹品商铺,[ 经济开发区 行政中心 ] 未央路与凤城六路交汇处向东800米,待售,15254,元/m²
启迪佳莲未来科技城商铺,[ 西咸新区 秦汉新城 ] 兰池大道与秦宫三路西北角,待售,12180,元/m²
中铁西安中心,[ 高新 高新路 ] 锦业路与丈八一路交汇处西南角,在售,26000,元/㎡
佳宇北苑时代,[ 经济开发区 文景路沿线 ] 凤城十二路与凤城北路交汇处向北200米,待售,12367,元/m²
SMART产权式度假酒店,[ 西安周边 蓝田 ] 汤峪温泉旅游度假区内,待售,6750,元/m²
万科荣华金域名城波士顿大道,[ 城北 大明宫 ] 太华路与凤城二路向东200米,在售,35000,元/㎡
财富中心3期,[ 高新 高新路 ] 南二环西段180号财富中心,待售,15500,元/m²
世纪大厦,[ 城东 兴庆公园 ] 金花南路1号,待售,12677,元/m²
阎良龙记观园,[ 西安周边 阎良 ] 人民路与高科路交汇处,在售,6500,元/㎡
太白熙岸,[ 西安周边 宝鸡 ] 太白山国际旅游度假区汤峪二路50号,在售,9000,元/㎡
忆江南,"[ 长安 樱花广场 ] 郭杜北街,近高阳四路",待售,12994,元/m²
国润城,[ 西咸新区 沣东新城 ] 世纪大道,在售,19000,元/㎡
皇城美居,"[ 城内 东大街 ] 东大街,近东仓门",待售,11556,元/m²
GTTower西安国际人才大厦,[ 高新 大寨路 ] 团结南路12号,在售,14500,元/㎡
盛兴家苑,[ 西安周边 蓝田 ] 长坪路东段北侧4号,在售,5250,元/㎡
金色家园,"[ 西安周边 户县 ] 兆丰东路,近友谊路",在售,8000,元/㎡
新欧洲,"[ 浐灞 纺织城 ] 纺三路,近纺东街",待售,10830,元/m²
香江湾,"[ 浐灞 灞河 ] 灞柳西路,近金桥一路",在售,14000,元/㎡
天玺龙景,[ 城西 三桥 ] 三桥地铁口向北50米,待售,11975,元/m²
米兰阳光,[ 西安周边 临潼 ] 桃源北路临潼实验小学西200米,待售,10136,元/m²
海轩梦想100,"[ 泾渭 泾渭工业园 ] 长庆西路,近泾渭十一路",待售,7842,元/m²
易道郡玫瑰公馆,[ 高新 鱼化寨 ] 丈八北路80号,待售,14780,元/m²
朱雀渼陂东岸,价格,待售,11467,元/m²
万科翡翠天誉,"[ 高新 科技路 ] 丈八北路,近鱼斗路",待售,17556,元/m²
沣景国际,"[ 城西 三桥 ] 武警路,近三桥路",待售,11975,元/m²
学府首座,[ 城东 兴庆公园 ] 兴庆路南段（交大东门斜对面）,待售,12979,元/m²
西岸国际花园,[ 城东 辛家庙 ] 辛家庙立交向东1500米,待售,13721,元/m²
鼎翰名苑,[ 浐灞 灞河 ] 华清路与纺渭路交汇转盘东南角（新市村...,待售,12398,元/m²
香山红叶,"[ 城南 小寨 ] 含光路,近电子一路",待售,23000,元/m²
凤六公馆,"[ 经济开发区 行政中心 ] 凤城六路,近未央路",待售,15004,元/m²
八水御源,"[ 泾渭 泾渭工业园 ] 长庆西路,近泾渭二路",待售,7842,元/m²
鸿基新城,[ 高新 鱼化寨 ] 丈八北路和科技四路交汇处西北角,待售,14780,元/m²
中海华山城,[ 西安周边 渭南 ] 华阴市东岳路与东环路交汇处（西北角5...,待售,8600,元/m²
颐和郡,"[ 经济开发区 常青二路 ] 渭滨路,近凤城二路",待售,13457,元/m²
糖果house,"[ 高新 高新路 ] 窑头南巷,近窑头东巷",在售,14000,元/㎡
大陆桥英郡,[ 西安周边 户县 ] 友谊路与兆丰东路十字东南角100米处,待售,11467,元/m²
西溪里象牙湾,[ 浐灞 港务区 ] 西滨大道路东，西港高级中学对面,待售,10180,元/m²
铜雀台,"[ 城西 土门 ] 丰登西路,近西二环路",待售,13143,元/m²
名城天下,[ 高新 科技路 ] 科技二路,待售,17556,元/m²
高新领域,[ 高新 太白南路 ] 永阳公园以东（丈八东路与子午大道东南...,待售,17423,元/m²
星翔尚侨湾,[ 长安 郭杜 ] 郭杜十字向东50米处路北（郭杜东街9号...,待售,12924,元/m²
锦嶺公寓,[ 长安 大学城 ] 西沣路与雷甘路十字向西100米路南（西...,待售,13883,元/m²
风憬天下,"[ 长安 大学城 ] 西部大道,近府东一路",待售,13883,元/m²
Ccmall,[ 高新 科技路 ] 丈八北路138号(丈八路与科技一路西北角...,待售,21701,元/m²
新栋,"[ 高新 高新路 ] 丈八北路,近文兴巷",待售,12375,元/m²
易合坊,[ 浐灞 纺织城 ] 纺渭路与柳莺路十字向东200米（南邻纺...,待售,17415,元/m²
百花御景名都,"[ 城北 大明宫 ] 太华北路,近永城路",待售,14126,元/m²
旭光光明城,[ 西安周边 咸阳 ] 玉泉西路,在售,8500,元/㎡
西安国际中心,[ 城南 小寨 ] 长安路与纬二街交汇处东南角,待售,23500,元/m²
水悦澜岸,[ 西咸新区 沣西新城 ] 咸阳2号桥南，近扶苏路,待售,10740,元/m²
白桦林团圆,[ 经济开发区 行政中心 ] 凤城八路与民经一路十字东北角,待售,14406,元/m²
先河瞰都,[ 西咸新区 沣西新城 ] 总部经济园区内管委会东100米，同德路...,在售,7500,元/㎡
九洲怡景湾,[ 西安周边 阎良 ] 航空大道中段北侧,在售,6500,元/㎡
联诚凤凰世家,"[ 西安周边 咸阳 ] 民生东路,近北平街",在售,8100,元/㎡
宇宏健康花城,"[ 西咸新区 沣西新城 ] 世纪西路,近安谷路",待售,10991,元/m²
龙湖香醍国际社区,[ 浐灞 浐河 ] 长田路中段（西工大附小龙湖分校南侧）,待售,13236,元/m²
荣德河与墅,"[ 浐灞 浐河 ] 浐灞大道,近浐河东路",在售,23341,元/㎡
中海太华府,"[ 城北 大明宫 ] 凤城二路,近先锋二路",待售,15657,元/m²
皇城九号,[ 城北 自强西路 ] 自强西路68号,在售,10000,元/㎡
山水香堤溪墅,[ 长安 航天基地 ] 神舟四路与航创路交汇处西南角,待售,13200,元/m²
阳光城翡丽公馆,[ 西安周边 安康 ] 汉滨区江北大道市二中向东200米路北,待售,11950,元/m²
有色铂金城,[ 西安周边 户县 ] 兆丰西路,在售,10000,元/㎡
东方米兰国际城,"[ 高新 科技路 ] 富裕路,近经十三路",待售,18585,元/m²
山水悦庭,[ 长安 航天基地 ] 神舟五路与飞天路交汇处西南角,待售,14960,元/m²
珑印台,[ 经济开发区 行政中心 ] 未央路与凤城七路十字向东200米,待售,15504,元/m²
恒天华茂星座,"[ 城东 东二环 ] 万寿北路,近长缨东路",待售,19833,元/m²
奥达铁一中滨河国际教育社区,[ 浐灞 灞河 ] 柳州路铁一中滨河学校东门向南200米,待售,12398,元/m²
东岸阳光,[ 城东 辛家庙 ] 含元路与东二环交界处向东,待售,12706,元/m²
湖光山色,[ 西咸新区 沣东新城 ] 镐京大道与镐京新城园区路交汇处向南5...,待售,12979,元/m²
时丰中央公园原山,"[ 城南 明德门 ] 东仪路,近雁环中路",待售,14246,元/m²
锦都荟,"[ 高新 锦业路 ] 锦业路,近丈八六路",待售,15833,元/m²
辰宫双河湾,[ 城北 未央大学城 ] 启源二路1089号,在售,9300,元/㎡
唐延公馆,"[ 高新 唐延路 ] 科技一路,近枫林路",在售,24000,元/㎡
朗臣公寓,[ 高新 高新路 ] 高新四路13号,在售,30000,元/㎡
一品学府,[ 长安 大学城 ] 韦曲北街,在售,10000,元/㎡
东大温泉1号,[ 长安 秦岭 ] 东大镇东大北街38号,待售,14085,元/m²
优活城,[ 城北 朱宏路 ] 朱宏路与方新路十字东北角,待售,11250,元/m²
龙湾玉墅,[ 西咸新区 泾河新城 ] 正阳大道东侧（泾河北岸）,待售,10900,元/m²
飞升国际广场,[ 城南 明德门 ] 南三环与东仪路十字向南150米路东,待售,14247,元/m²
高山流水和城,"[ 高新 太白南路 ] 太白南路,近丈八东路",在售,13000,元/㎡
名京九合院,"[ 城北 北二环 ] 萧家巷,近玄武门路",待售,12540,元/m²
中环国际城,[ 城南 明德门 ] 朱雀大街与南三环十字向西300米（城南...,待售,14252,元/m²
锦上壹品,价格,待售,13725,元/m²
万丽骊宫,[ 西安周边 临潼 ] 凤凰大道与秦唐大道交汇处向南700米,待售,10136,元/m²
陈杨新界,[ 西咸新区 沣西新城 ] 世纪大道与郑国路十字向南100米（陈杨...,待售,10740,元/m²
盛安广场,[ 城南 边家村 ] 含光北路与友谊西路十字东北角，陕西省...,待售,30250,元/m²
正荣彩虹谷,"[ 曲江区 曲江新区 ] 雁翔路,近雁引公路",在售,16500,元/㎡
米拉国际公寓,[ 城北 龙首村 ] 莲湖区工农路179号,待售,12000,元/m²
先河国际社区南区,[ 西咸新区 沣西新城 ] 咸阳3号桥南,在售,8600,元/㎡
水一方观河,"[ 泾渭 泾渭工业园 ] 泾渭五路,近长庆东路",待售,7842,元/m²
MOMA白领公寓,[ 经济开发区 行政中心 ] 凤城六路与明光路十字东北角,待售,15754,元/m²
碧桂园国湖,[ 西咸新区 沣东新城 ] 科技路西段镐京大道与汉池一路交汇西北...,待售,12979,元/m²
御湖蓝湾,[ 西安周边 户县 ] 户祖路与滨河南路交汇处向南100米,待售,11467,元/m²
泾河首府,[ 西咸新区 泾河新城 ] 泾阳县花园酒店向东100米,待售,10900,元/m²
U Park国际,[ 城东 辛家庙 ] 东二环与矿山十字东北角,待售,13172,元/m²
云视界,[ 城西 制药厂 ] 莲湖区红光路22号,在售,13500,元/㎡
隆桥瑞苑,[ 西咸新区 沣西新城 ] 白马河路以西、沣景路以北、永沣西路以...,在售,9500,元/㎡
新泽星大厦,[ 城北 朱宏路 ] 朱宏路9号,在售,11500,元/㎡
左岸骏景,[ 城北 未央大学城 ] 秦汉大道与北辰大道交汇十字西南角,待售,9698,元/m²
明威橡树湾,"[ 城南 电子城 ] 广场北路,近西部大道",待售,17233,元/m²
公园盛景,[ 城西 土门 ] 红光路中段（制药厂向西2000米路北）,待售,11662,元/m²
灞业大境,"[ 浐灞 浐河 ] 长十路,近沁水路",在售,10200,元/㎡
