house_title,house_mode,house_area,house_level,house_year,house_address,house_totalprice,house_unitprice
高新区 世纪城 会展旁  厅带阳台 看房方便 业主急售,3室2厅,90m²,低层(共30层),2017年建造,"一品CG  
                    高新区-大源-南华路",175万,19444元/m²
崇州金马河叠拼别墅 一楼带前后花园 实得单价5500左右,4室2厅,110m²,低层(共8层),2018年建造,"花样年智荟城  
                    崇州-崇州-崇阳大道,近永和大道",100万,9091元/m²
新房 4号线 地铁口 100米水电气三通 带小区中庭类住宅,3室2厅,92m²,中层(共32层),2017年建造,"雄飞生活广场  
                    龙泉驿-西河-成洛大道3199号",63万,6848元/m²
成都万达城不限 购 无需资 格 外地人可买 精装带暖气,3室2厅,90m²,高层(共13层),2012年建造,"成都万达城  
                    都江堰-都江堰-铁军路588号",76万,8444元/m²
9米跳高跃层 实得180平 带单独楼顶花园可做套6,5室2厅,95m²,高层(共41层),2016年建造,"招商依云上城  
                    龙泉驿-西河-成洛大道,近西平路",120万,12577元/m²
武侯新城中心品质保利花园100平精装套三 双地铁  送车位,3室2厅,98m²,低层(共16层),2013年建造,"保利花园二期  
                    武侯-簇桥-聚贤街733号",230万,23329元/m²
万象城  紫东芯座 中间楼层套二 简单装修 看房方便 带阳台,2室2厅,82m²,高层(共33层),2012年建造,"成发紫东芯座  
                    成华-万年场-双庆路16号",166万,20121元/m²
富贵城西 品质大盘 成都花园套三 户型通透 带花园出售,3室2厅,130m²,低层(共11层),2004年建造,"成都花园  
                    青羊-光华村-青羊大道8号",310万,23846元/m²
江景房来袭，精装套二，带地暖，随时看房，诚心出售，手慢无,2室2厅,82m²,中层(共18层),2011年建造,"翡翠半岛国际社区  
                    高新区-南延线-老成仁路6号",130万,15854元/m²
万达商圈旁 七彩人生 单价9000 中间楼层 随时看房,3室2厅,102m²,低层(共6层),2006年建造,"七彩人生  
                    龙泉驿-龙泉驿-青年路45号",94万,9165元/m²
低于市场价50万！！成都合院别墅 龙湖时代天街旁联排别墅,5室2厅,331m²,共3层,2014年建造,"成都合院(别墅)  
                    郫都-高新西区-西源大道1311号",408万,12326元/m²
地铁六号线 成熟商业街 豪华精装 你还在犹豫,2室2厅,94m²,高层(共18层),2012年建造,"泰立观筑  
                    郫都-郫筒-书院街111号",87万,9168元/m²
临河小区 精装套二拎包入住 可改套三 南北通透 采光好！,2室2厅,86m²,中层(共6层),2010年建造,"源滩  
                    郫都-三道堰-河景三巷139号",48万,5581元/m²
地铁六号线旁配套成熟品质小区南北通透天使口岸下手从速,2室2厅,83m²,高层(共26层),2013年建造,"军安卫士花园(商住楼)  
                    高新区-中和-中和二街66号",115万,13855元/m²
业主精心设计打造的温馨舒适的居家环境 忍痛割爱了 懂得来看看,3室2厅,97m²,低层(共32层),2014年建造,"驿都城  
                    龙泉驿-龙泉驿-玉龙街",140万,14371元/m²
清水套二 朝南对小区中庭  中间楼层 户型方正,2室2厅,81m²,中层(共32层),2015年建造,"洲际亚洲湾A区  
                    温江-光华新城-江浦路288号",100万,12346元/m²
此房满两年，无税，通透户型南北朝向,3室2厅,96m²,低层(共15层),2015年建造,"大成郡  
                    双流-航空港-大件路文星段156号",126万,13072元/m²
急售 保利高端别墅 装修豪华 很少住人 基本全新比清水都便宜,5室4厅,350m²,共1层,2010年建造,"蝴蝶谷西区  
                    新都-五龙山-叠秀路108号",600万,17143元/m²
单价5000多！首付15万 嘉祥学區房 精装套三 只卖一天！,3室2厅,88m²,高层(共6层),2011年建造,"兴堰丽景A区  
                    都江堰-都江堰-永安大道南三段293号",56万,6364元/m²
奥园广场 清水房 套三双卫 低楼层 近地铁口,3室2厅,85m²,低层(共32层),2015年建造,"成华奥园广场  
                    成华-崔家店-崔家店路418号",140万,16471元/m²
进地铁，楼下幼儿园，对面一中上学方便，房子南北通透，环境好。,3室2厅,96m²,高层(共32层),2015年建造,"富力桃园二期  
                    新都-新都老城-兴城大道108号",98万,10192元/m²
万达旁9.9成新精装套三，没怎么住人，房东诚心出售,3室2厅,89m²,低层(共30层),2014年建造,"一里阳光  
                    郫都-郫筒-一里阳光街361号",86万,9663元/m²
美丽天城  周边商业成熟 近地铁 精装 有钥匙方便看,2室2厅,83m²,高层(共18层),2007年建造,"富临美丽天城  
                    武侯-红牌楼-佳灵路75号",135万,16173元/m²
佳乐品质高层 清水房套二 品质楼盘 繁华地段 入户玄关 地铁,2室2厅,82m²,中层(共32层),2012年建造,"佳乐国际城二期  
                    新都-新都新城-曲景西路99号",82万,9891元/m²
南湖国际东西向套二 看小区中间位置 户型方正 采光通风效果好,2室2厅,84m²,低层(共34层),2014年建造,"南湖国际社区  
                    天府新区-南湖-南湖西路175号",118万,13983元/m²
红牌楼，电梯套三，双楠映象。安静居家，地铁7，随时看房,3室2厅,97m²,低层(共9层),2009年建造,"双楠映象  
                    武侯-红牌楼-武侯大道双楠段128号",145万,14948元/m²
金秋乐园， 电梯小洋房，你理想中的房子 房东诚心出售,3室2厅,98m²,共1层,2012年建造,"金秋乐园  
                    新津-新津-白云路102号",68万,6939元/m²
机会要把握住，地铁要开了价格要上涨了，居家温馨套三可小刀,3室2厅,87m²,高层(共21层),2009年建造,"蓝光花满庭  
                    金牛-五块石-洞子口路333号",158万,18099元/m²
地铁口 首付15万 电梯24楼单价8000多 满二年有钥匙！,2室1厅,86m²,高层(共25层),2014年建造,"华侨凤凰国际城  
                    郫都-郫筒-望丛西路299号",76万,8746元/m²
霍森斯小学学位 新加坡凯德品质 朝南正对中庭 刚需套三赠送大,3室2厅,93m²,高层(共21层),2017年建造,"凯德世纪名邸  
                    高新区-大源-天府一街1333号",226万,24215元/m²
地铁口 紧邻创智公园 清水套三 客厅带阳台 对中庭 满两年,3室2厅,83m²,低层(共31层),2013年建造,"绿地国际花都三期  
                    郫都-郫筒-创智南一路39号",85万,10192元/m²
地铁口，创智公园旁绿地三期经典套三，采光无敌好。,3室2厅,83m²,低层(共32层),2014年建造,"绿地国际花都三期  
                    郫都-郫筒-创智南一路39号",85万,10240元/m²
全新精装套三双卫 低楼层 视野无影响 不临街 随时可看,3室2厅,107m²,低层(共6层),2006年建造,"大成天府景秀一期  
                    双流-东升-广都大道189号",100万,9294元/m²
北大附小旁 全新装修 南北通透 中间楼层 可按揭 房东诚心卖,3室2厅,95m²,中层(共41层),2015年建造,"百悦城  
                    龙泉驿-大面-金桉路1号",129.9万,13651元/m²
地铁口，新校区，大套二，拎包入住，年轻人的风格。,2室2厅,83m²,低层(共18层),2013年建造,"新碧园  
                    双流-航空港-大件路白家段269号",112万,13452元/m²
卓锦城六期 精装套三装修保养好 马尔代夫风格 视野好户型通透,3室2厅,89m²,高层(共30层),2014年建造,"卓锦城6期紫郡  
                    锦江-三圣乡-国香街780号",199万,22360元/m²
（刚需标准套三）门口双地铁口 户型采光好 对中庭 不临街,3室2厅,77m²,低层(共7层),1998年建造,"华夏之家  
                    金牛-黄忠小区-同和路28号",105万,13531元/m²
地铁口 精装套二带书房 家电全带 户型方正 随时看房,3室2厅,74m²,低层(共32层),2014年建造,"绿地国际花都三期  
                    郫都-郫筒-创智南一路39号",75万,10054元/m²
（房源真实）业主急售，全对中庭，带家具家电出售，公摊小，,2室2厅,84m²,高层(共33层),2011年建造,"北湖龙珠  
                    成华-龙潭寺-龙港二路6号",96万,11429元/m²
（房源真实）套二，1楼，公园旁，产权清晰，安静不临街，采光好,2室2厅,64m²,低层(共7层),1996年建造,"川油局沙河苑石油小区  
                    成华-府青路-府青路二段4号新26号",77万,11905元/m²
急售！涌金五折！好房急售！房东拿产权证等着签合同！,2室2厅,78m²,低层(共11层),2006年建造,"红馆  
                    武侯-红牌楼-永盛路63号",137.5万,17536元/m²
中铁城惟一满两年的精装套三 实得101平 对中庭 户型方正,3室2厅,88m²,低层(共39层),2016年建造,"中铁城锦南汇  
                    高新区-南延线-观东三街600号",158万,17793元/m²
单价12000买万达对面新双城现房清水套二 对中庭 随时看房,2室2厅,82m²,高层(共12层),2016年建造,"新双城  
                    双流-东升-楠园街306号",99万,11944元/m²
精装套二 落地窗 不临街对中庭 方正大气 采光好 看了就相中,2室2厅,82m²,高层(共29层),2009年建造,"首创爱这城  
                    成华-建设路-二环路东二段500号",150万,18293元/m²
地铁口 套二带小花园 价格美丽 有钥匙 随时方便看房,2室2厅,88m²,低层(共6层),2010年建造,"京龙名苑  
                    龙泉驿-龙泉驿-广场路99号",100万,11346元/m²
双地铁口，小套三 紧邻伊藤旁 有钥匙随时可看,3室2厅,80m²,中层(共32层),2016年建造,"金恒德时代金悦  
                    温江-温江城区-政通东路369号",82万,10250元/m²
115万拎包入住精装带，送家具家电 朝南  随时可以看房,3室2厅,91m²,低层(共18层),2015年建造,"保利城二期  
                    新都-大丰-寸龙桥路189号",115万,12618元/m²
新都新繁不摇号住宅  直接认购 单价不到6000  首付三成,3室2厅,98m²,低层(共15层),2018年建造,"榕晟水岸丽府  
                    新都-新繁-顺河中街38号",58万,5918元/m²
急售20万！直降！蓝光锦绣城 精装套四双卫 双阳台 东站成渝,4室2厅,88m²,低层(共18层),2014年建造,"蓝光锦绣城五期  
                    成华-成渝立交-和美东路177号",160万,18151元/m²
（满两年的次新房）免增 值税 望江锦园 清水大两房带开放书房,3室2厅,93m²,高层(共33层),2014年建造,"望江锦园  
                    锦江-川师-马家沟188号",169万,18172元/m²
不要资格 类住宅 天府新区地铁口上盖 套三 商业配套方便,3室2厅,99m²,中层(共24层),2017年建造,"建发第五大道  
                    天府新区-麓山-麓山大道二段1201号",87万,8788元/m²
新，南北通透，采光充足，中间位置，首付60万,4室2厅,88m²,高层(共29层),2012年建造,"中海兰庭  
                    高新区-大源-盛邦街333号",240万,26981元/m²
4号涌泉站旁，20万套三精装修！对中庭，南北通透，随时看房,3室2厅,97m²,低层(共11层),2012年建造,"大华水映岛  
                    温江-光华新城-清泉北街281号",138万,14174元/m²
（有钥匙）地铁七号线 嘉祥七中旁 致瑞雅苑 急售 简装套二,2室2厅,89m²,高层(共36层),2015年建造,"致瑞雅苑A区  
                    锦江-锦华路-晨辉路188号",145万,16292元/m²
低总价小套三，送20大入户两个阳台，诚心出售随时签约,3室2厅,86m²,低层(共33层),2012年建造,"佳兆业丽晶港  
                    温江-温江城区-同兴东路88号",121万,14070元/m²
